Filename,Touches
GPSLogger/src/com/mendhak/gpslogger/senders/opengts/OpenGTSActivity.java,7
GPSLogger/src/com/mendhak/gpslogger/senders/opengts/GpxReader.java,7
GPSLogger/src/com/mendhak/gpslogger/loggers/IFileLogger.java,7
GPSLogger/src/com/mendhak/gpslogger/helpers/OSMHelper.java,7
gpslogger/src/test/java/com/mendhak/gpslogger/senders/customurl/CustomUrlManagerTest.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/CustomSwitchPreference.java,6
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/MockLocations.java,6
gpslogger/src/test/java/com/mendhak/gpslogger/ui/DialogsTest.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/common/EventBusHook.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/PermissionedPreferenceFragment.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/display/PermissionedFragment.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/common/Networks.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/Streams.java,6
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/csv/PlainTextFileLoggerTest.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/settings/UploadSettingsFragment.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/views/PermissionedPreferenceFragment.java,6
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/FileLoggerTests.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/senders/IFileSender.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/PlainTextFileLogger.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/ToggleComponent.java,6
GPSLogger/src/com/mendhak/gpslogger/loggers/customurl/CustomUrlLoggerActivity.java,6
GPSLogger/src/com/mendhak/gpslogger/senders/ftp/AutoFtpActivity.java,6
GPSLogger/src/com/mendhak/gpslogger/loggers/OpenGTSLogger.java,6
GPSLogger/src/com/mendhak/gpslogger/common/OpenGTSClient.java,6
GPSLogger/src/com/mendhak/gpslogger/GeneralLocationListener.java,6
GPSLogger/src/com/mendhak/gpslogger/senders/IFileSender.java,6
GPSLogger/src/com/mendhak/gpslogger/senders/ZipHelper.java,6
GPSLogger/src/com/mendhak/gpslogger/senders/email/Mail.java,6
GPSLogger/src/com/mendhak/gpslogger/helpers/AlarmReceiver.java,6
GPSLogger/src/com/mendhak/gpslogger/helpers/Base64.java,6
GPSLogger/src/com/mendhak/gpslogger/helpers/SeeMyMapSetupHelper.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/gpx/Gpx11FileLogger.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/GpsLoggerDrawerItem.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/TaskerReceiver.java,5
gpslogger/src/test/java/com/mendhak/gpslogger/senders/osm/OpenStreetMapManagerTest.java,5
gpsloggerwear/src/main/java/com/mendhak/gpslogger/ListenerService.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ssh/SSHManager.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/SSHSettingsFragment.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/FaqExpandableListAdapter.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/FileLogger.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/PreferenceValidator.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/views/PermissionedFragment.java,5
gpslogger/src/test/java/com/mendhak/gpslogger/SmallInstrumentationTestRunner.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/common/IMessageBoxCallback.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppCompatActivityMenuKeyInterceptor.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/common/IActionListener.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/NavigationDrawerFragment.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/common/FileDialog/SelectionMode.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/OpenGTSLogger.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/common/GpsRollingFileAppender.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/dropbox/DropBoxAuthorizationActivity.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GDocsSettingsActivity.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/osm/OSMAuthorizationActivity.java,5
GPSLogger/src/com/mendhak/gpslogger/senders/ftp/Ftp.java,5
GPSLogger/src/com/mendhak/gpslogger/common/RejectionHandler.java,5
GPSLogger/src/com/mendhak/gpslogger/senders/AlarmReceiver.java,5
GPSLogger/src/com/mendhak/gpslogger/senders/opengts/OpenGTSHelper.java,5
GPSLogger/src/com/mendhak/gpslogger/OSMSettingsActivity.java,5
GPSLogger/src/com/mendhak/gpslogger/model/GpxPoint.java,5
GPSLogger/src/com/mendhak/gpslogger/model/Session.java,5
