Filename,Touches
app/k9mail/src/main/java/com/fsck/k9/backends/WebDavBackendFactory.kt,23
app/ui/src/main/java/com/fsck/k9/UiKoinModules.kt,23
k9mail-library/src/test/java/com/fsck/k9/mail/internet/DecoderUtilTest.java,23
k9mail/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,23
k9mail/src/test/java/com/fsck/k9/message/html/HtmlSanitizerTest.java,23
k9mail-library/src/main/java/com/fsck/k9/mail/transport/smtp/SmtpTransport.java,23
k9mail-library/src/main/java/com/fsck/k9/mail/Address.java,23
k9mail-library/src/test/java/com/fsck/k9/mail/internet/MimeMessageParseTest.java,23
tests/src/com/fsck/k9/helper/HtmlConverterTest.java,23
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapFolder.kt,22
app/core/src/main/java/com/fsck/k9/preferences/AccountSettingsDescriptions.java,22
app/ui/legacy/src/main/java/com/fsck/k9/ui/settings/KoinModule.kt,22
app/core/src/test/java/com/fsck/k9/TestCoreResourceProvider.kt,22
app/k9mail/src/test/java/com/fsck/k9/DependencyInjectionTest.kt,22
app/storage/src/main/java/com/fsck/k9/storage/messages/RetrieveFolderOperations.kt,22
app/core/src/main/java/com/fsck/k9/notification/WearNotifications.java,22
app/core/src/test/java/com/fsck/k9/message/quote/TextQuoteCreatorTest.kt,22
app/k9mail/src/main/java/com/fsck/k9/backends/Pop3BackendFactory.kt,22
app/ui/src/main/java/com/fsck/k9/ui/KoinModule.kt,22
k9mail-library/src/test/java/com/fsck/k9/mail/store/webdav/WebDavFolderTest.java,22
k9mail/src/test/java/com/fsck/k9/activity/ActivityListenerTest.java,22
k9mail/src/test/java/com/fsck/k9/mailstore/AttachmentResolverTest.java,22
k9mail/src/main/java/com/fsck/k9/mailstore/migrations/Migrations.java,22
k9mail/src/main/java/com/fsck/k9/mailstore/MimePartStreamParser.java,22
k9mail/src/main/java/com/fsck/k9/provider/DecryptedFileProvider.java,22
k9mail/src/main/java/com/fsck/k9/activity/AlternateRecipientAdapter.java,22
src/com/fsck/k9/mail/transport/WebDavTransport.java,22
src/com/fsck/k9/mail/Part.java,22
src/com/fsck/k9/view/MessageOpenPgpView.java,22
src/com/fsck/k9/mail/store/LockableDatabase.java,22
src/com/fsck/k9/activity/LauncherShortcuts.java,22
app/core/src/test/java/com/fsck/k9/notification/NewMailNotificationManagerTest.kt,21
mail/protocols/pop3/src/test/java/com/fsck/k9/mail/store/pop3/Pop3StoreTest.java,21
app/ui/legacy/src/main/java/com/fsck/k9/ui/messageview/MessageViewFragment.java,21
app/k9mail/src/main/java/com/fsck/k9/backends/KoinModule.kt,21
app/ui/legacy/src/main/java/com/fsck/k9/ui/settings/SettingsListFragment.kt,21
app/ui/src/main/java/com/fsck/k9/ui/choosefolder/ChooseFolderActivity.kt,21
mail/common/src/main/java/com/fsck/k9/mail/store/StoreConfig.java,21
app/ui/src/main/java/com/fsck/k9/activity/setup/AccountSetupOutgoing.java,21
app/core/src/main/java/com/fsck/k9/preferences/AccountSettings.java,21
k9mail/src/main/java/com/fsck/k9/controller/MessagingControllerPushReceiver.java,21
k9mail/src/main/java/com/fsck/k9/controller/MessagingListener.java,21
k9mail-library/src/main/java/com/fsck/k9/mail/internet/MimeHeader.java,21
k9mail/src/test/java/com/fsck/k9/activity/MessageReferenceTest.java,21
k9mail/src/main/java/com/fsck/k9/helper/Contacts.java,21
k9mail-library/src/main/java/com/fsck/k9/mail/internet/MimeMultipart.java,21
src/com/fsck/k9/mail/Transport.java,21
src/com/fsck/k9/controller/MessagingListener.java,21
src/com/fsck/k9/service/NotificationActionService.java,21
src/com/android/email/activity/setup/AccountSetupIncoming.java,21
backend/imap/src/main/java/com/fsck/k9/backend/imap/CommandFetchMessage.kt,20
backend/imap/src/main/java/com/fsck/k9/backend/imap/ImapSync.kt,20
app/core/src/main/java/com/fsck/k9/notification/NotificationData.kt,20
app/k9mail-jmap/src/main/java/com/fsck/k9/backends/KoinModule.kt,20
app/k9mail-jmap/src/test/java/com/fsck/k9/DependencyInjectionTest.kt,20
backend/imap/src/test/java/com/fsck/k9/backend/imap/ImapSyncTest.java,20
mail/protocols/smtp/src/test/java/com/fsck/k9/mail/transport/smtp/SmtpTransportTest.java,20
app/core/src/main/java/com/fsck/k9/mailstore/StorageManager.java,20
app/core/src/test/java/com/fsck/k9/notification/CertificateErrorNotificationsTest.java,20
app/core/src/main/java/com/fsck/k9/controller/MessagingControllerCommands.java,20
mail/protocols/pop3/src/main/java/com/fsck/k9/mail/store/pop3/Pop3Store.java,20
app/ui/src/main/java/com/fsck/k9/activity/K9ActivityCommon.kt,20
app/ui/src/main/java/com/fsck/k9/ui/messagelist/MessageListViewModel.kt,20
mail/common/src/main/java/com/fsck/k9/mail/Folder.java,20
app/k9mail/src/main/java/com/fsck/k9/external/remotecontrol/RemoteControlService.java,20
k9mail/src/main/java/com/fsck/k9/mailstore/CryptoResultAnnotation.java,20
k9mail/src/test/java/com/fsck/k9/mailstore/MigrationTest.java,20
k9mail/src/test/java/com/fsck/k9/mailstore/StoreSchemaDefinitionTest.java,20
k9mail/src/main/java/com/fsck/k9/notification/NotificationActionService.java,20
k9mail/src/main/java/com/fsck/k9/message/html/HtmlConverter.java,20
k9mail/src/main/java/com/fsck/k9/mailstore/migrations/MigrationTo51.java,20
k9mail-library/src/main/java/com/fsck/k9/mail/internet/BinaryTempFileBody.java,20
k9mail-library/src/main/java/com/fsck/k9/mail/internet/TextBody.java,20
src/com/fsck/k9/mail/CertificateValidationException.java,20
src/com/fsck/k9/mail/BodyPart.java,20
src/com/fsck/k9/search/SqlQueryBuilder.java,20
src/com/fsck/k9/search/SearchSpecification.java,20
src/com/fsck/k9/activity/setup/AccountSetupAccountType.java,20
src/com/fsck/k9/activity/setup/AccountSetupNames.java,20
src/com/fsck/k9/activity/setup/AccountSetupComposition.java,20
src/com/android/email/activity/setup/AccountSettings.java,20
src/com/android/email/mail/internet/MimeMessage.java,20
app/core/src/test/java/com/fsck/k9/notification/BaseNotificationDataCreatorTest.kt,19
app/core/src/main/java/com/fsck/k9/mailstore/MessageViewInfoExtractor.java,19
app/k9mail-jmap/src/main/java/com/fsck/k9/resources/K9CoreResourceProvider.kt,19
